client_id,age_bins,client_age,month_first_order,sex,sales,nb_order,avg_order_value,nb_prod
c_4928,"(59, 65]",60.0,2021-03,f,944.3900000000001,38,24.852368421052635,55
c_4929,"(53, 59]",56.0,2021-03,m,415.92,11,37.81090909090909,23
c_493,"(41, 47]",47.0,2021-03,f,1253.0900000000004,43,29.14162790697675,101
c_4930,"(29, 35]",32.0,2021-03,f,1668.1900000000007,49,34.04469387755103,128
c_4931,"(23, 29]",26.0,2021-06,f,198.13,4,49.5325,7
c_4932,"(53, 59]",56.0,2021-03,m,957.9000000000003,40,23.94750000000001,54
c_4933,"(53, 59]",56.0,2021-03,f,802.5500000000004,27,29.72407407407409,47
c_4934,"(23, 29]",28.0,2021-09,m,77.25999999999999,2,38.629999999999995,2
c_4935,"(35, 41]",40.0,2021-04,f,615.6900000000002,20,30.78450000000001,42
c_4936,"(65, 71]",71.0,2021-03,f,711.0700000000002,36,19.751944444444447,46
c_4937,"(53, 59]",57.0,2021-07,m,170.5,7,24.357142857142858,9
c_4938,"(41, 47]",47.0,2021-03,f,603.6100000000001,21,28.74333333333334,49
c_4939,"(47, 53]",53.0,2021-03,f,47.440000000000005,3,15.813333333333334,3
c_494,"(41, 47]",42.0,2021-04,m,421.06000000000006,8,52.63250000000001,27
c_4940,"(65, 71]",68.0,2021-07,m,140.22,5,28.044,8
c_4941,"(47, 53]",51.0,2021-03,m,427.4000000000001,26,16.438461538461542,32
c_4942,"(17, 23]",23.0,2021-03,f,1168.08,12,97.33999999999999,22
c_4943,"(47, 53]",51.0,2021-03,f,872.3800000000001,47,18.561276595744683,52
c_4944,"(41, 47]",45.0,2021-03,f,1121.9900000000007,36,31.166388888888907,89
c_4945,"(53, 59]",54.0,2021-04,f,124.05999999999999,5,24.811999999999998,6
c_4946,"(47, 53]",52.0,2021-03,f,418.36000000000007,11,38.03272727272728,21
c_4947,"(23, 29]",26.0,2021-03,m,280.43,6,46.73833333333334,9
c_4948,"(77, 83]",78.0,2021-06,m,187.54000000000002,8,23.442500000000003,12
c_4949,"(47, 53]",51.0,2021-03,f,236.13000000000002,11,21.46636363636364,13
c_495,"(17, 23]",21.0,2021-03,m,1392.1399999999999,15,92.80933333333333,29
c_4950,"(47, 53]",48.0,2021-03,m,1414.3300000000002,34,41.59794117647059,96
c_4951,"(35, 41]",38.0,2021-03,m,1406.4100000000003,59,23.83745762711865,121
c_4952,"(23, 29]",29.0,2021-03,f,1189.59,14,84.97071428571428,28
c_4953,"(41, 47]",43.0,2021-03,m,1520.8300000000004,45,33.796222222222234,112
c_4954,"(23, 29]",28.0,2021-03,f,942.6800000000001,10,94.268,19
c_4955,"(17, 23]",20.0,2021-04,f,496.2100000000001,8,62.02625000000001,20
c_4956,"(59, 65]",62.0,2021-03,f,764.7500000000002,16,47.796875000000014,39
c_4957,"(65, 71]",70.0,2021-09,m,103.78999999999999,3,34.596666666666664,4
c_4958,"(17, 23]",23.0,2021-03,m,144257.21000000162,1888,76.40742055084831,2562
c_4959,"(23, 29]",26.0,2021-03,f,1410.76,14,100.76857142857143,24
c_496,"(53, 59]",54.0,2021-03,f,389.15999999999997,12,32.43,19
c_4960,"(65, 71]",66.0,2021-03,f,299.18000000000006,9,33.24222222222223,20
c_4961,"(29, 35]",30.0,2021-06,f,210.42000000000002,4,52.605000000000004,6
c_4962,"(47, 53]",48.0,2021-03,f,368.87,12,30.739166666666666,32
c_4963,"(71, 77]",72.0,2021-04,m,151.61999999999998,6,25.269999999999996,9
c_4964,"(35, 41]",40.0,2021-03,f,1275.930000000001,44,28.998409090909114,102
c_4965,"(23, 29]",26.0,2021-04,f,873.1200000000001,9,97.01333333333335,16
c_4966,"(17, 23]",22.0,2021-05,m,213.19,4,53.2975,4
c_4967,"(35, 41]",40.0,2021-04,f,142.58,6,23.763333333333335,13
c_4968,"(29, 35]",34.0,2021-03,m,196.84000000000003,6,32.80666666666667,15
c_4969,"(23, 29]",26.0,2021-04,f,483.01000000000005,4,120.75250000000001,14
c_497,"(23, 29]",24.0,2021-04,m,344.86,6,57.47666666666667,10
c_4970,"(41, 47]",44.0,2021-03,m,1363.5500000000004,46,29.642391304347836,111
c_4971,"(17, 23]",23.0,2021-04,m,1404.78,19,73.93578947368421,25
c_4972,"(47, 53]",51.0,2021-03,m,848.3300000000003,39,21.75205128205129,53
c_4973,"(35, 41]",39.0,2021-03,f,1876.5100000000011,59,31.805254237288153,145
c_4974,"(47, 53]",50.0,2021-03,f,667.07,22,30.32136363636364,57
c_4975,"(35, 41]",40.0,2021-03,m,594.6800000000001,16,37.167500000000004,40
c_4976,"(59, 65]",65.0,2021-03,m,17.89,2,8.945,2
c_4977,"(35, 41]",41.0,2021-04,f,426.2600000000001,8,53.28250000000001,25
c_4978,"(35, 41]",36.0,2021-04,f,536.2900000000001,18,29.793888888888894,44
c_4979,"(23, 29]",24.0,2021-03,m,748.22,10,74.822,12
c_498,"(59, 65]",65.0,2021-03,m,505.59000000000003,9,56.17666666666667,20
c_4980,"(83, 89]",86.0,2021-03,f,335.90000000000003,13,25.83846153846154,20
c_4981,"(23, 29]",29.0,2021-05,f,1163.0500000000002,12,96.92083333333335,19
c_4982,"(59, 65]",64.0,2021-03,f,553.4,19,29.126315789473683,29
c_4983,"(23, 29]",24.0,2021-03,m,296.34,6,49.38999999999999,12
c_4984,"(17, 23]",19.0,2021-05,m,266.87,3,88.95666666666666,3
c_4985,"(71, 77]",72.0,2021-03,m,527.8800000000001,21,25.137142857142862,29
c_4986,"(35, 41]",36.0,2021-03,f,598.9000000000001,18,33.272222222222226,50
c_4987,"(59, 65]",63.0,2021-03,m,764.39,36,21.233055555555556,46
c_4988,"(35, 41]",38.0,2021-04,m,259.35999999999996,8,32.419999999999995,20
c_4989,"(35, 41]",38.0,2021-05,f,392.88000000000005,11,35.71636363636364,33
c_499,"(59, 65]",62.0,2021-05,f,446.88000000000005,9,49.653333333333336,25
c_4990,"(41, 47]",46.0,2021-03,f,981.6400000000004,33,29.74666666666668,76
c_4991,"(59, 65]",65.0,2021-03,f,792.7100000000002,29,27.334827586206902,46
c_4992,"(41, 47]",45.0,2021-03,m,405.44000000000005,14,28.960000000000004,31
c_4993,"(59, 65]",65.0,2021-03,f,764.3900000000001,36,21.23305555555556,48
c_4994,"(17, 23]",19.0,2021-03,f,736.02,13,56.61692307692307,20
c_4995,"(53, 59]",58.0,2021-04,m,649.06,14,46.36142857142857,31
c_4996,"(41, 47]",44.0,2021-03,m,402.47,11,36.58818181818182,33
c_4997,"(41, 47]",43.0,2021-03,m,341.9400000000001,11,31.085454545454557,26
c_4998,"(17, 23]",22.0,2021-03,f,178.12,3,59.373333333333335,4
c_4999,"(47, 53]",50.0,2021-03,f,250.39000000000004,8,31.298750000000005,16
c_5,"(23, 29]",28.0,2021-03,f,1282.3700000000001,23,55.755217391304356,45
c_50,"(23, 29]",28.0,2021-03,f,1835.49,25,73.4196,34
c_500,"(53, 59]",55.0,2021-04,m,514.19,15,34.279333333333334,25
c_5000,"(17, 23]",20.0,2021-03,m,380.05,7,54.292857142857144,16
c_5001,"(59, 65]",65.0,2021-03,f,194.0,9,21.555555555555557,11
c_5002,"(65, 71]",66.0,2021-03,f,238.95000000000005,11,21.722727272727276,12
c_5003,"(53, 59]",57.0,2021-05,m,85.78999999999999,3,28.596666666666664,5
c_5004,"(65, 71]",68.0,2021-03,m,1015.2700000000002,49,20.71979591836735,62
c_5005,"(29, 35]",30.0,2021-06,f,98.98,2,49.49,3
c_5006,"(47, 53]",48.0,2021-03,f,352.62,8,44.0775,27
c_5007,"(17, 23]",21.0,2021-03,f,1314.19,21,62.58047619047619,31
c_5008,"(29, 35]",35.0,2021-03,f,499.39,16,31.211875,38
c_5009,"(65, 71]",67.0,2021-04,m,179.68,7,25.66857142857143,11
c_501,"(47, 53]",50.0,2021-03,f,445.84000000000003,11,40.53090909090909,29
c_5010,"(17, 23]",18.0,2021-03,f,351.46,4,87.865,5
c_5011,"(41, 47]",47.0,2021-03,f,1747.5400000000002,57,30.658596491228074,131
c_5012,"(59, 65]",62.0,2021-04,f,265.64000000000004,10,26.564000000000004,19
c_5013,"(65, 71]",69.0,2021-03,m,212.81000000000003,7,30.401428571428575,14
c_5014,"(23, 29]",25.0,2021-07,f,397.03,6,66.17166666666667,10
c_5015,"(41, 47]",46.0,2021-03,f,1472.8400000000006,49,30.057959183673482,113
c_5016,"(17, 23]",18.0,2021-03,f,289.22,5,57.84400000000001,9
c_5017,"(35, 41]",41.0,2021-03,m,626.7000000000002,19,32.9842105263158,45
c_5018,"(23, 29]",24.0,2021-04,f,880.1700000000001,9,97.79666666666668,17
c_5019,"(41, 47]",45.0,2021-03,f,644.4000000000002,22,29.2909090909091,47
c_502,"(29, 35]",35.0,2021-05,m,494.16000000000014,17,29.068235294117656,40
c_5020,"(53, 59]",58.0,2021-04,f,152.60999999999999,5,30.522,8
c_5021,"(17, 23]",22.0,2021-03,f,539.96,9,59.99555555555556,18
c_5022,"(41, 47]",42.0,2021-04,f,835.5000000000001,29,28.81034482758621,66
c_5023,"(17, 23]",22.0,2021-03,m,691.88,10,69.188,32
c_5024,"(17, 23]",19.0,2021-04,m,136.03,2,68.015,3
c_5025,"(65, 71]",70.0,2021-04,f,499.37,19,26.28263157894737,28
c_5026,"(41, 47]",43.0,2021-03,m,765.39,24,31.89125,50
c_5027,"(53, 59]",57.0,2021-03,m,709.6400000000002,38,18.67473684210527,42
c_5028,"(53, 59]",57.0,2021-03,m,240.19000000000005,11,21.83545454545455,18
c_5029,"(23, 29]",25.0,2021-09,m,67.7,2,33.85,4
c_503,"(29, 35]",32.0,2021-03,m,1200.97,32,37.5303125,84
c_5030,"(47, 53]",49.0,2021-03,f,1451.340000000001,51,28.45764705882355,116
c_5031,"(29, 35]",33.0,2021-03,m,880.0600000000002,33,26.668484848484855,76
c_5032,"(41, 47]",45.0,2021-03,f,511.13000000000005,8,63.89125000000001,29
c_5033,"(47, 53]",52.0,2021-03,f,857.7800000000003,35,24.50800000000001,50
c_5034,"(17, 23]",19.0,2021-04,f,212.23000000000002,5,42.446000000000005,10
c_5035,"(59, 65]",64.0,2021-04,m,81.84999999999998,5,16.369999999999997,8
c_5036,"(77, 83]",80.0,2021-03,f,883.0300000000001,33,26.75848484848485,59
c_5037,"(47, 53]",48.0,2021-03,f,1526.7500000000007,46,33.190217391304365,106
c_5038,"(53, 59]",56.0,2021-04,m,360.46000000000015,18,20.025555555555563,26
c_5039,"(17, 23]",18.0,2021-03,m,1859.8000000000002,21,88.56190476190477,47
c_504,"(53, 59]",58.0,2021-03,f,1158.5700000000002,54,21.455000000000002,70
c_5040,"(29, 35]",31.0,2021-03,m,380.33000000000004,12,31.69416666666667,27
c_5041,"(77, 83]",80.0,2021-03,f,434.5600000000001,15,28.970666666666673,27
c_5042,"(23, 29]",27.0,2021-03,m,1566.21,21,74.58142857142857,28
c_5043,"(47, 53]",51.0,2021-03,f,1134.14,62,18.29258064516129,74
c_5044,"(41, 47]",45.0,2021-03,f,461.83000000000004,10,46.18300000000001,30
c_5045,"(71, 77]",73.0,2021-07,f,136.10999999999999,7,19.444285714285712,9
c_5046,"(47, 53]",49.0,2021-03,m,718.9400000000002,17,42.29058823529413,52
c_5047,"(47, 53]",53.0,2021-03,f,129.63,4,32.4075,9
c_5048,"(65, 71]",67.0,2021-03,m,140.49999999999997,7,20.071428571428566,10
c_5049,"(41, 47]",43.0,2021-04,m,155.97,6,25.995,12
c_505,"(59, 65]",63.0,2021-03,m,386.32000000000005,11,35.120000000000005,22
c_5050,"(29, 35]",33.0,2021-04,f,486.6700000000002,11,44.242727272727286,32
c_5051,"(47, 53]",50.0,2021-03,m,389.12000000000006,14,27.794285714285717,31
c_5052,"(35, 41]",41.0,2021-03,m,1107.3000000000004,38,29.139473684210536,83
c_5053,"(17, 23]",18.0,2021-04,f,304.02,4,76.005,9
c_5054,"(23, 29]",27.0,2021-03,m,368.25000000000006,7,52.60714285714287,19
c_5055,"(47, 53]",52.0,2021-10,m,103.69,2,51.845,6
c_5056,"(29, 35]",31.0,2021-03,f,1007.3600000000004,34,29.62823529411766,79
c_5057,"(47, 53]",51.0,2021-03,m,226.59,8,28.32375,18
c_5058,"(35, 41]",38.0,2021-03,m,855.1900000000005,28,30.542500000000018,64
c_5059,"(17, 23]",18.0,2021-08,f,207.13,4,51.7825,7
c_506,"(83, 89]",85.0,2021-04,f,217.42999999999998,10,21.743,15
c_5060,"(23, 29]",26.0,2021-03,m,160.16,3,53.38666666666666,5
c_5061,"(17, 23]",23.0,2021-03,m,466.09000000000003,4,116.52250000000001,7
c_5062,"(29, 35]",34.0,2021-03,m,2001.5999999999997,67,29.874626865671637,156
c_5063,"(53, 59]",54.0,2021-03,m,581.2700000000001,34,17.096176470588237,37
c_5064,"(77, 83]",78.0,2021-03,m,421.94000000000005,21,20.092380952380957,28
c_5065,"(41, 47]",43.0,2021-03,m,1553.1600000000003,45,34.51466666666667,109
c_5066,"(29, 35]",32.0,2021-03,f,883.1800000000002,28,31.542142857142863,74
c_5067,"(47, 53]",50.0,2021-03,m,656.8200000000003,17,38.63647058823531,47
c_5068,"(17, 23]",18.0,2021-03,f,506.65000000000003,6,84.44166666666668,10
c_5069,"(29, 35]",30.0,2021-03,m,516.84,8,64.605,12
c_507,"(23, 29]",29.0,2021-03,f,458.43000000000006,9,50.936666666666675,20
c_5070,"(47, 53]",50.0,2021-04,m,767.2700000000002,23,33.359565217391314,52
c_5071,"(47, 53]",49.0,2021-03,m,1047.4600000000005,36,29.096111111111124,78
c_5072,"(23, 29]",27.0,2021-08,m,103.17,2,51.585,3
c_5073,"(47, 53]",53.0,2021-03,m,585.7100000000002,33,17.748787878787883,38
c_5074,"(41, 47]",45.0,2021-03,f,736.8600000000001,21,35.088571428571434,52
c_5075,"(77, 83]",82.0,2021-03,f,122.19999999999999,5,24.439999999999998,7
c_5076,"(59, 65]",62.0,2021-03,m,1268.5700000000002,46,27.577608695652177,68
c_5077,"(29, 35]",34.0,2021-03,m,1545.0600000000002,46,33.58826086956522,118
c_5078,"(41, 47]",46.0,2021-03,f,181.83999999999997,7,25.977142857142855,14
c_5079,"(53, 59]",54.0,2021-05,m,222.44000000000003,9,24.715555555555557,14
c_508,"(71, 77]",72.0,2021-03,f,297.06000000000006,10,29.706000000000007,16
c_5080,"(23, 29]",28.0,2021-03,f,236.98000000000002,2,118.49000000000001,2
c_5081,"(47, 53]",51.0,2021-04,f,338.37000000000006,14,24.169285714285717,20
c_5082,"(17, 23]",21.0,2021-04,f,471.08,5,94.216,10
c_5083,"(65, 71]",67.0,2021-04,m,109.47999999999999,6,18.246666666666666,6
c_5084,"(17, 23]",18.0,2021-06,m,495.15000000000003,9,55.01666666666667,10
c_5085,"(17, 23]",22.0,2021-04,f,560.9200000000001,11,50.99272727272728,13
c_5086,"(29, 35]",35.0,2021-03,m,1268.2700000000002,52,24.389807692307695,104
c_5087,"(47, 53]",53.0,2021-03,f,1260.0900000000006,59,21.357457627118656,78
c_5088,"(47, 53]",52.0,2021-03,f,1015.5600000000007,43,23.61767441860467,65
c_5089,"(77, 83]",82.0,2021-03,f,481.45000000000016,20,24.07250000000001,28
c_509,"(65, 71]",66.0,2021-04,f,385.89000000000004,12,32.157500000000006,21
c_5090,"(23, 29]",24.0,2021-03,m,202.72,3,67.57333333333334,4
c_5091,"(23, 29]",27.0,2021-04,f,915.75,15,61.05,26
c_5092,"(35, 41]",41.0,2021-03,f,1481.3500000000006,50,29.627000000000013,102
c_5093,"(41, 47]",46.0,2021-05,f,980.8900000000001,27,36.32925925925926,78
c_5094,"(23, 29]",25.0,2021-05,m,887.74,13,68.28769230769231,24
c_5095,"(41, 47]",43.0,2021-03,f,1295.6000000000006,41,31.600000000000016,87
c_5096,"(29, 35]",32.0,2021-03,m,1445.9399999999996,45,32.13199999999999,108
c_5097,"(17, 23]",20.0,2021-03,m,414.9500000000001,7,59.278571428571446,19
c_5098,"(53, 59]",57.0,2021-03,m,612.2300000000004,33,18.55242424242425,42
c_5099,"(77, 83]",83.0,2021-03,m,986.6900000000004,47,20.993404255319156,57
c_51,"(41, 47]",47.0,2021-03,m,579.2300000000001,14,41.37357142857144,41
c_510,"(53, 59]",56.0,2021-03,m,413.40999999999997,19,21.758421052631576,29
c_5100,"(47, 53]",51.0,2021-03,f,581.1500000000001,17,34.18529411764706,21
c_5101,"(41, 47]",42.0,2021-03,m,796.9800000000001,27,29.517777777777784,58
c_5102,"(47, 53]",51.0,2021-08,m,82.01,4,20.5025,6
c_5103,"(41, 47]",44.0,2021-03,m,879.2700000000007,29,30.319655172413817,68
c_5104,"(41, 47]",42.0,2021-03,m,2181.1099999999988,74,29.474459459459442,170
c_5105,"(59, 65]",65.0,2021-03,f,503.9000000000001,15,33.59333333333334,29
c_5106,"(53, 59]",56.0,2021-03,m,926.88,39,23.766153846153845,52
c_5107,"(35, 41]",39.0,2021-03,m,528.7600000000001,19,27.82947368421053,39
c_5108,"(41, 47]",44.0,2021-03,m,539.1500000000001,18,29.952777777777783,43
c_5109,"(17, 23]",23.0,2021-03,m,415.02000000000004,9,46.11333333333334,20
c_511,"(17, 23]",18.0,2021-04,m,461.9800000000001,5,92.39600000000002,12
c_5110,"(35, 41]",40.0,2021-03,f,362.68000000000006,14,25.90571428571429,34
c_5111,"(17, 23]",18.0,2021-04,m,961.6500000000001,14,68.68928571428572,19
c_5112,"(17, 23]",23.0,2021-03,m,448.8,4,112.2,12
c_5113,"(65, 71]",71.0,2021-03,m,1089.3800000000003,50,21.78760000000001,63
c_5114,"(23, 29]",27.0,2021-03,f,1123.92,14,80.28,21
c_5115,"(47, 53]",53.0,2021-03,m,346.72,15,23.11466666666667,18
c_5116,"(59, 65]",60.0,2021-03,f,193.28,6,32.21333333333333,14
c_5117,"(59, 65]",64.0,2021-03,f,713.1199999999999,42,16.979047619047616,48
c_5118,"(23, 29]",28.0,2021-03,f,1564.8,17,92.04705882352941,24
c_5119,"(47, 53]",48.0,2021-06,m,335.71999999999997,10,33.571999999999996,20
c_512,"(53, 59]",57.0,2021-03,m,118.58999999999999,7,16.94142857142857,7
c_5120,"(41, 47]",47.0,2021-03,f,1267.1600000000003,41,30.90634146341464,105
c_5121,"(29, 35]",32.0,2021-05,m,490.25000000000006,16,30.640625000000004,40
c_5122,"(17, 23]",21.0,2021-07,m,489.3,4,122.325,7
c_5123,"(23, 29]",26.0,2021-04,f,1106.66,18,61.48111111111112,31
c_5124,"(65, 71]",71.0,2021-03,m,723.9200000000002,40,18.098000000000006,48
c_5125,"(65, 71]",66.0,2021-04,f,696.4900000000002,36,19.34694444444445,44
c_5126,"(29, 35]",30.0,2021-05,m,501.33,5,100.26599999999999,10
c_5127,"(23, 29]",24.0,2021-04,m,244.32999999999998,5,48.866,8
c_5128,"(17, 23]",23.0,2021-03,f,335.89000000000004,9,37.321111111111115,10
c_5129,"(17, 23]",19.0,2021-04,m,726.7700000000001,10,72.677,13
c_513,"(59, 65]",65.0,2021-07,m,121.94999999999999,4,30.487499999999997,8
c_5130,"(47, 53]",48.0,2021-03,m,242.94000000000005,9,26.99333333333334,17
c_5131,"(65, 71]",67.0,2021-03,m,775.6300000000001,42,18.467380952380957,49
c_5132,"(29, 35]",30.0,2021-03,f,1277.47,19,67.23526315789474,26
c_5133,"(29, 35]",30.0,2021-03,m,1656.66,20,82.833,29
c_5134,"(35, 41]",40.0,2021-03,f,535.7100000000003,13,41.208461538461556,43
c_5135,"(53, 59]",54.0,2021-03,m,952.0000000000002,47,20.255319148936174,58
c_5136,"(59, 65]",64.0,2021-05,f,233.40999999999997,6,38.901666666666664,15
c_5137,"(47, 53]",50.0,2021-03,f,493.72000000000014,17,29.04235294117648,37
c_5138,"(23, 29]",26.0,2021-04,m,879.0500000000001,12,73.25416666666668,15
c_5139,"(17, 23]",22.0,2021-04,f,118.97999999999999,2,59.489999999999995,2
c_514,"(35, 41]",36.0,2021-03,m,284.49000000000007,8,35.56125000000001,20
c_5140,"(29, 35]",34.0,2021-03,m,286.99000000000007,8,35.87375000000001,23
c_5141,"(53, 59]",56.0,2021-04,m,329.94000000000005,8,41.24250000000001,16
c_5142,"(29, 35]",33.0,2021-04,m,54.38,3,18.12666666666667,5
c_5143,"(29, 35]",34.0,2021-03,m,1720.8100000000013,60,28.68016666666669,140
c_5144,"(17, 23]",21.0,2021-03,f,937.3400000000001,13,72.10307692307694,21
c_5145,"(53, 59]",54.0,2021-03,f,793.1100000000001,24,33.04625000000001,41
c_5146,"(59, 65]",60.0,2021-03,f,594.5600000000002,40,14.864000000000004,44
c_5147,"(65, 71]",70.0,2021-03,m,437.2200000000001,13,33.6323076923077,29
c_5148,"(23, 29]",28.0,2021-04,f,334.15000000000003,8,41.768750000000004,13
c_5149,"(17, 23]",18.0,2021-05,f,294.40999999999997,5,58.88199999999999,9
c_515,"(17, 23]",22.0,2021-04,m,406.96000000000004,6,67.82666666666667,13
c_5150,"(35, 41]",38.0,2021-03,f,1223.8300000000006,44,27.814318181818194,93
c_5151,"(47, 53]",52.0,2021-06,f,258.99000000000007,6,43.16500000000001,16
c_5152,"(35, 41]",36.0,2021-03,f,1584.6900000000007,49,32.340612244897976,128
c_5153,"(47, 53]",53.0,2021-03,f,173.03,10,17.303,15
c_5154,"(65, 71]",69.0,2021-04,m,370.75,14,26.482142857142858,22
c_5155,"(17, 23]",23.0,2021-04,m,1391.24,15,92.74933333333334,28
c_5156,"(53, 59]",57.0,2021-03,f,589.5700000000002,31,19.018387096774198,38
c_5157,"(41, 47]",43.0,2021-03,f,287.8100000000001,6,47.968333333333355,20
c_5158,"(35, 41]",40.0,2021-03,m,289.84000000000003,11,26.34909090909091,24
c_5159,"(41, 47]",43.0,2021-05,f,707.11,18,39.28388888888889,46
c_516,"(23, 29]",27.0,2021-05,m,123.66999999999999,3,41.22333333333333,5
c_5160,"(23, 29]",26.0,2021-04,m,1059.8700000000001,11,96.35181818181819,26
c_5161,"(23, 29]",26.0,2021-10,f,245.76999999999998,3,81.92333333333333,7
c_5162,"(29, 35]",33.0,2021-03,f,1235.1300000000003,43,28.7239534883721,97
c_5163,"(59, 65]",64.0,2021-03,f,833.2300000000002,38,21.9271052631579,49
c_5164,"(65, 71]",66.0,2021-03,f,572.3900000000002,32,17.887187500000007,39
c_5165,"(65, 71]",68.0,2021-03,f,586.7500000000001,31,18.92741935483871,37
c_5166,"(41, 47]",42.0,2021-03,m,932.5300000000003,37,25.20351351351352,78
c_5167,"(23, 29]",25.0,2021-03,f,575.3699999999999,7,82.19571428571427,23
c_5168,"(17, 23]",21.0,2021-03,f,571.97,10,57.197,14
c_5169,"(59, 65]",65.0,2021-05,f,616.8800000000001,20,30.844000000000005,31
c_517,"(47, 53]",53.0,2021-03,f,334.99000000000007,15,22.33266666666667,19
c_5170,"(47, 53]",51.0,2021-05,f,381.30000000000007,14,27.23571428571429,19
c_5171,"(47, 53]",48.0,2021-03,m,1224.3800000000006,39,31.39435897435899,97
c_5172,"(65, 71]",67.0,2021-03,m,754.8500000000001,36,20.96805555555556,50
c_5173,"(17, 23]",20.0,2021-04,f,1170.2900000000002,21,55.72809523809525,29
c_5174,"(59, 65]",61.0,2021-04,m,434.28000000000003,24,18.095000000000002,32
c_5175,"(65, 71]",71.0,2021-04,f,464.3400000000002,16,29.021250000000013,35
c_5176,"(17, 23]",18.0,2021-03,f,1203.58,11,109.41636363636363,20
c_5177,"(59, 65]",63.0,2021-03,f,201.39000000000001,7,28.770000000000003,14
c_5178,"(53, 59]",56.0,2021-03,f,114.75,6,19.125,8
c_5179,"(59, 65]",60.0,2021-04,m,300.91,8,37.61375,13
c_518,"(47, 53]",48.0,2021-04,m,337.70000000000005,11,30.700000000000003,22
c_5180,"(29, 35]",35.0,2021-04,m,385.76000000000005,10,38.57600000000001,27
c_5181,"(59, 65]",60.0,2021-03,m,276.94,9,30.77111111111111,16
c_5182,"(65, 71]",67.0,2021-04,f,374.3,18,20.794444444444444,23
c_5183,"(23, 29]",29.0,2021-04,m,155.23,3,51.74333333333333,11
c_5184,"(65, 71]",66.0,2021-03,m,325.42,10,32.542,20
c_5185,"(23, 29]",29.0,2021-05,m,840.0300000000001,10,84.00300000000001,15
c_5186,"(23, 29]",25.0,2021-03,m,1501.36,19,79.01894736842105,32
c_5187,"(47, 53]",52.0,2021-04,f,203.84000000000003,7,29.120000000000005,12
c_5188,"(29, 35]",31.0,2021-03,f,846.0700000000003,24,35.25291666666668,63
c_5189,"(35, 41]",38.0,2021-03,m,412.3400000000001,11,37.48545454545455,26
c_519,"(65, 71]",68.0,2021-03,f,986.8600000000001,41,24.06975609756098,56
c_5190,"(53, 59]",55.0,2021-03,m,537.7800000000001,25,21.511200000000002,38
c_5191,"(35, 41]",39.0,2021-03,f,301.61,9,33.51222222222222,18
c_5192,"(53, 59]",57.0,2021-03,m,491.53999999999996,17,28.91411764705882,28
c_5193,"(23, 29]",27.0,2021-06,m,336.72999999999996,4,84.18249999999999,10
c_5194,"(23, 29]",28.0,2021-03,m,827.1100000000002,14,59.07928571428573,33
c_5195,"(17, 23]",22.0,2021-03,m,609.1,9,67.67777777777778,17
c_5196,"(41, 47]",46.0,2021-03,m,865.4200000000001,21,41.21047619047619,61
c_5197,"(23, 29]",25.0,2021-04,f,298.31,4,74.5775,5
c_5198,"(41, 47]",45.0,2021-03,f,1638.7800000000002,53,30.92037735849057,134
c_5199,"(17, 23]",18.0,2021-03,f,819.7400000000001,12,68.31166666666668,20
c_52,"(59, 65]",63.0,2021-03,m,137.73999999999998,9,15.304444444444442,11
c_520,"(23, 29]",26.0,2021-03,f,1109.63,16,69.351875,23
c_5200,"(59, 65]",63.0,2021-04,m,359.81000000000006,16,22.488125000000004,21
c_5201,"(35, 41]",38.0,2021-03,f,1879.4600000000005,67,28.051641791044784,156
c_5202,"(83, 89]",85.0,2021-03,f,824.8299999999999,31,26.607419354838708,44
c_5203,"(17, 23]",20.0,2021-03,m,626.7100000000002,13,48.20846153846155,15
c_5204,"(35, 41]",41.0,2021-03,f,446.4800000000001,13,34.34461538461539,33
c_5205,"(47, 53]",51.0,2021-03,f,1049.3200000000002,46,22.81130434782609,61
c_5206,"(35, 41]",40.0,2021-03,m,1552.6700000000005,39,39.81205128205129,103
c_5207,"(23, 29]",25.0,2021-03,m,521.41,9,57.93444444444444,13
c_5208,"(71, 77]",74.0,2021-03,m,1026.9100000000003,46,22.324130434782614,61
c_5209,"(23, 29]",28.0,2021-03,m,491.1400000000001,7,70.16285714285716,22
c_521,"(47, 53]",52.0,2021-03,m,321.37000000000006,17,18.904117647058825,21
c_5210,"(83, 89]",84.0,2021-03,f,190.08000000000004,4,47.52000000000001,12
c_5211,"(53, 59]",59.0,2021-03,f,626.4100000000001,25,25.056400000000004,36
c_5212,"(41, 47]",43.0,2021-03,f,1836.6500000000012,66,27.82803030303032,149
c_5213,"(17, 23]",23.0,2021-03,m,807.95,13,62.150000000000006,28
c_5214,"(47, 53]",51.0,2021-04,m,226.42000000000002,6,37.73666666666667,14
c_5215,"(35, 41]",39.0,2021-03,m,911.9600000000003,29,31.446896551724148,79
c_5216,"(47, 53]",51.0,2021-03,m,692.12,21,32.95809523809524,40
c_5217,"(17, 23]",18.0,2021-04,f,800.7400000000002,17,47.102352941176484,34
c_5218,"(23, 29]",25.0,2021-04,m,391.32000000000005,6,65.22000000000001,10
c_5219,"(23, 29]",25.0,2021-04,m,129.25,4,32.3125,5
c_522,"(41, 47]",47.0,2021-03,f,395.8800000000001,13,30.452307692307702,28
c_5220,"(29, 35]",30.0,2021-04,f,810.9300000000001,12,67.5775,17
c_5221,"(41, 47]",45.0,2021-03,f,483.30000000000007,13,37.17692307692308,31
